
Starting run: p3-['4_brake']
Network warmed up!
Episode 125 | Reward: -6.48 | Avg: -18.83 | Epsilon: 0.532 | Steps: 95 | Loss: 22.5759 | Q: 45.2527 | Actions: ['0.15', '0.20', '0.39', '0.26']
Episode 126 | Reward: -15.21 | Avg: -19.04 | Epsilon: 0.529 | Steps: 345 | Loss: 31.0327 | Q: 43.1233 | Actions: ['0.28', '0.21', '0.30', '0.21']
Episode 127 | Reward: -13.46 | Avg: -19.08 | Epsilon: 0.526 | Steps: 317 | Loss: 29.0236 | Q: 44.7910 | Actions: ['0.26', '0.28', '0.26', '0.20']
Episode 128 | Reward: -17.02 | Avg: -19.12 | Epsilon: 0.524 | Steps: 356 | Loss: 33.7129 | Q: 43.4999 | Actions: ['0.28', '0.25', '0.25', '0.22']
Episode 129 | Reward: -19.44 | Avg: -19.11 | Epsilon: 0.521 | Steps: 233 | Loss: 44.4170 | Q: 42.6610 | Actions: ['0.22', '0.15', '0.22', '0.40']
Episode 130 | Reward: -20.35 | Avg: -19.35 | Epsilon: 0.519 | Steps: 360 | Loss: 40.3762 | Q: 42.6332 | Actions: ['0.21', '0.31', '0.26', '0.21']
Episode 131 | Reward: -5.22 | Avg: -18.72 | Epsilon: 0.516 | Steps: 120 | Loss: 39.1911 | Q: 43.1452 | Actions: ['0.17', '0.27', '0.34', '0.23']
Episode 132 | Reward: -6.22 | Avg: -18.09 | Epsilon: 0.513 | Steps: 138 | Loss: 71.3927 | Q: 43.6136 | Actions: ['0.25', '0.25', '0.28', '0.22']
Episode 133 | Reward: -8.48 | Avg: -18.17 | Epsilon: 0.511 | Steps: 212 | Loss: 46.1134 | Q: 44.2571 | Actions: ['0.20', '0.31', '0.32', '0.17']
Episode 134 | Reward: -15.75 | Avg: -17.82 | Epsilon: 0.508 | Steps: 338 | Loss: 38.4198 | Q: 43.5728 | Actions: ['0.28', '0.25', '0.25', '0.23']
Episode 135 | Reward: -6.23 | Avg: -17.85 | Epsilon: 0.506 | Steps: 81 | Loss: 35.5605 | Q: 45.9189 | Actions: ['0.16', '0.14', '0.46', '0.25']
Episode 136 | Reward: -37.08 | Avg: -18.21 | Epsilon: 0.503 | Steps: 834 | Loss: 40.1879 | Q: 44.5377 | Actions: ['0.21', '0.27', '0.27', '0.24']
Episode 137 | Reward: -7.60 | Avg: -17.79 | Epsilon: 0.501 | Steps: 1128 | Loss: 37.7334 | Q: 45.5580 | Actions: ['0.23', '0.29', '0.22', '0.25']
Episode 138 | Reward: -6.93 | Avg: -17.27 | Epsilon: 0.498 | Steps: 88 | Loss: 66.5268 | Q: 44.8875 | Actions: ['0.14', '0.23', '0.38', '0.26']
Episode 139 | Reward: -10.66 | Avg: -16.68 | Epsilon: 0.496 | Steps: 131 | Loss: 36.9346 | Q: 45.4205 | Actions: ['0.11', '0.21', '0.41', '0.27']
Episode 140 | Reward: -19.71 | Avg: -16.95 | Epsilon: 0.493 | Steps: 446 | Loss: 30.9203 | Q: 44.4451 | Actions: ['0.25', '0.21', '0.32', '0.22']
Episode 141 | Reward: -30.00 | Avg: -17.19 | Epsilon: 0.491 | Steps: 461 | Loss: 52.9135 | Q: 45.9167 | Actions: ['0.20', '0.24', '0.25', '0.31']
Episode 142 | Reward: -29.19 | Avg: -17.14 | Epsilon: 0.488 | Steps: 502 | Loss: 31.8906 | Q: 45.9717 | Actions: ['0.20', '0.26', '0.29', '0.25']
